config,split_config,bg_config,name,threshold,channels,detector_type,splitter_type,precision,recall,f1_score,miou,split_detection_failures,split_detection_correct,split_detection_total
"GradDet(th=7.0,vf=0.03)+GradSplit(th=6.0,vf=0.03) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.03)+GradSplit(th=6.0,vf=0.03)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.03)+GradSplit(th=6.0,vf=0.05) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.03)+GradSplit(th=6.0,vf=0.05)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.03)+GradSplit(th=6.0,vf=0.08) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.03)+GradSplit(th=6.0,vf=0.08)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.03)+GradSplit(th=9.0,vf=0.03) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.03)+GradSplit(th=9.0,vf=0.03)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.03)+GradSplit(th=9.0,vf=0.05) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.03)+GradSplit(th=9.0,vf=0.05)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.03)+GradSplit(th=9.0,vf=0.08) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.03)+GradSplit(th=9.0,vf=0.08)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.03)+GradSplit(th=13.0,vf=0.03) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.03)+GradSplit(th=13.0,vf=0.03)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.03)+GradSplit(th=13.0,vf=0.05) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.03)+GradSplit(th=13.0,vf=0.05)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.03)+GradSplit(th=13.0,vf=0.08) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.03)+GradSplit(th=13.0,vf=0.08)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.06)+GradSplit(th=6.0,vf=0.03) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.06)+GradSplit(th=6.0,vf=0.03)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.06)+GradSplit(th=6.0,vf=0.05) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.06)+GradSplit(th=6.0,vf=0.05)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.06)+GradSplit(th=6.0,vf=0.08) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.06)+GradSplit(th=6.0,vf=0.08)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.06)+GradSplit(th=9.0,vf=0.03) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.06)+GradSplit(th=9.0,vf=0.03)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.06)+GradSplit(th=9.0,vf=0.05) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.06)+GradSplit(th=9.0,vf=0.05)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.06)+GradSplit(th=9.0,vf=0.08) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.06)+GradSplit(th=9.0,vf=0.08)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.06)+GradSplit(th=13.0,vf=0.03) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.06)+GradSplit(th=13.0,vf=0.03)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.06)+GradSplit(th=13.0,vf=0.05) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.06)+GradSplit(th=13.0,vf=0.05)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.06)+GradSplit(th=13.0,vf=0.08) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.06)+GradSplit(th=13.0,vf=0.08)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.08)+GradSplit(th=6.0,vf=0.03) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.08)+GradSplit(th=6.0,vf=0.03)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.08)+GradSplit(th=6.0,vf=0.05) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.08)+GradSplit(th=6.0,vf=0.05)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.08)+GradSplit(th=6.0,vf=0.08) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.08)+GradSplit(th=6.0,vf=0.08)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.08)+GradSplit(th=9.0,vf=0.03) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.08)+GradSplit(th=9.0,vf=0.03)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.08)+GradSplit(th=9.0,vf=0.05) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.08)+GradSplit(th=9.0,vf=0.05)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.08)+GradSplit(th=9.0,vf=0.08) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.08)+GradSplit(th=9.0,vf=0.08)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.08)+GradSplit(th=13.0,vf=0.03) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.08)+GradSplit(th=13.0,vf=0.03)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.08)+GradSplit(th=13.0,vf=0.05) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.08)+GradSplit(th=13.0,vf=0.05)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=7.0,vf=0.08)+GradSplit(th=13.0,vf=0.08) + LAB_L+HSV_V_thresh_0.005","GradDet(th=7.0,vf=0.08)+GradSplit(th=13.0,vf=0.08)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.03)+GradSplit(th=6.0,vf=0.03) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.03)+GradSplit(th=6.0,vf=0.03)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.03)+GradSplit(th=6.0,vf=0.05) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.03)+GradSplit(th=6.0,vf=0.05)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.03)+GradSplit(th=6.0,vf=0.08) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.03)+GradSplit(th=6.0,vf=0.08)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.03)+GradSplit(th=9.0,vf=0.03) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.03)+GradSplit(th=9.0,vf=0.03)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.03)+GradSplit(th=9.0,vf=0.05) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.03)+GradSplit(th=9.0,vf=0.05)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.03)+GradSplit(th=9.0,vf=0.08) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.03)+GradSplit(th=9.0,vf=0.08)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.03)+GradSplit(th=13.0,vf=0.03) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.03)+GradSplit(th=13.0,vf=0.03)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.03)+GradSplit(th=13.0,vf=0.05) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.03)+GradSplit(th=13.0,vf=0.05)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.03)+GradSplit(th=13.0,vf=0.08) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.03)+GradSplit(th=13.0,vf=0.08)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.06)+GradSplit(th=6.0,vf=0.03) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.06)+GradSplit(th=6.0,vf=0.03)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.06)+GradSplit(th=6.0,vf=0.05) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.06)+GradSplit(th=6.0,vf=0.05)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.06)+GradSplit(th=6.0,vf=0.08) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.06)+GradSplit(th=6.0,vf=0.08)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.06)+GradSplit(th=9.0,vf=0.03) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.06)+GradSplit(th=9.0,vf=0.03)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.06)+GradSplit(th=9.0,vf=0.05) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.06)+GradSplit(th=9.0,vf=0.05)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.06)+GradSplit(th=9.0,vf=0.08) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.06)+GradSplit(th=9.0,vf=0.08)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.06)+GradSplit(th=13.0,vf=0.03) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.06)+GradSplit(th=13.0,vf=0.03)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.06)+GradSplit(th=13.0,vf=0.05) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.06)+GradSplit(th=13.0,vf=0.05)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.06)+GradSplit(th=13.0,vf=0.08) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.06)+GradSplit(th=13.0,vf=0.08)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.08)+GradSplit(th=6.0,vf=0.03) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.08)+GradSplit(th=6.0,vf=0.03)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.08)+GradSplit(th=6.0,vf=0.05) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.08)+GradSplit(th=6.0,vf=0.05)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.08)+GradSplit(th=6.0,vf=0.08) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.08)+GradSplit(th=6.0,vf=0.08)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.08)+GradSplit(th=9.0,vf=0.03) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.08)+GradSplit(th=9.0,vf=0.03)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.08)+GradSplit(th=9.0,vf=0.05) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.08)+GradSplit(th=9.0,vf=0.05)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.08)+GradSplit(th=9.0,vf=0.08) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.08)+GradSplit(th=9.0,vf=0.08)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.08)+GradSplit(th=13.0,vf=0.03) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.08)+GradSplit(th=13.0,vf=0.03)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.08)+GradSplit(th=13.0,vf=0.05) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.08)+GradSplit(th=13.0,vf=0.05)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=8.5,vf=0.08)+GradSplit(th=13.0,vf=0.08) + LAB_L+HSV_V_thresh_0.005","GradDet(th=8.5,vf=0.08)+GradSplit(th=13.0,vf=0.08)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=10.0,vf=0.03)+GradSplit(th=6.0,vf=0.03) + LAB_L+HSV_V_thresh_0.005","GradDet(th=10.0,vf=0.03)+GradSplit(th=6.0,vf=0.03)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=10.0,vf=0.03)+GradSplit(th=6.0,vf=0.05) + LAB_L+HSV_V_thresh_0.005","GradDet(th=10.0,vf=0.03)+GradSplit(th=6.0,vf=0.05)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=10.0,vf=0.03)+GradSplit(th=6.0,vf=0.08) + LAB_L+HSV_V_thresh_0.005","GradDet(th=10.0,vf=0.03)+GradSplit(th=6.0,vf=0.08)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=10.0,vf=0.03)+GradSplit(th=9.0,vf=0.03) + LAB_L+HSV_V_thresh_0.005","GradDet(th=10.0,vf=0.03)+GradSplit(th=9.0,vf=0.03)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=10.0,vf=0.03)+GradSplit(th=9.0,vf=0.05) + LAB_L+HSV_V_thresh_0.005","GradDet(th=10.0,vf=0.03)+GradSplit(th=9.0,vf=0.05)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=10.0,vf=0.03)+GradSplit(th=9.0,vf=0.08) + LAB_L+HSV_V_thresh_0.005","GradDet(th=10.0,vf=0.03)+GradSplit(th=9.0,vf=0.08)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=10.0,vf=0.03)+GradSplit(th=13.0,vf=0.03) + LAB_L+HSV_V_thresh_0.005","GradDet(th=10.0,vf=0.03)+GradSplit(th=13.0,vf=0.03)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=10.0,vf=0.03)+GradSplit(th=13.0,vf=0.05) + LAB_L+HSV_V_thresh_0.005","GradDet(th=10.0,vf=0.03)+GradSplit(th=13.0,vf=0.05)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=10.0,vf=0.03)+GradSplit(th=13.0,vf=0.08) + LAB_L+HSV_V_thresh_0.005","GradDet(th=10.0,vf=0.03)+GradSplit(th=13.0,vf=0.08)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=10.0,vf=0.06)+GradSplit(th=6.0,vf=0.03) + LAB_L+HSV_V_thresh_0.005","GradDet(th=10.0,vf=0.06)+GradSplit(th=6.0,vf=0.03)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=10.0,vf=0.06)+GradSplit(th=6.0,vf=0.05) + LAB_L+HSV_V_thresh_0.005","GradDet(th=10.0,vf=0.06)+GradSplit(th=6.0,vf=0.05)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=10.0,vf=0.06)+GradSplit(th=6.0,vf=0.08) + LAB_L+HSV_V_thresh_0.005","GradDet(th=10.0,vf=0.06)+GradSplit(th=6.0,vf=0.08)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
"GradDet(th=10.0,vf=0.06)+GradSplit(th=9.0,vf=0.03) + LAB_L+HSV_V_thresh_0.005","GradDet(th=10.0,vf=0.06)+GradSplit(th=9.0,vf=0.03)",LAB_L+HSV_V_thresh_0.005,LAB_L+HSV_V,0.005,"[('LAB', 0), ('HSV', 2)]",Gradient,Gradient,0.9568496190966473,0.961239479906128,0.9553212382404864,0.8416410311357522,0,30,30
